beta0,beta1,q,t_int,phi
0.8020691813327411,0.07045765338390453,0.22190694207247638,25.112079655793245,9.237709690368124
0.8024371105120961,0.07251320265468006,0.23971844130608277,25.244995174794926,8.779856138275779
0.8203183623623967,0.07619773549575351,0.2948578745371053,25.67237047569548,8.671922780070563
0.8139717439463452,0.07685482070038784,0.27360161497169017,25.382537358589552,7.86145078137615
0.8221507329892662,0.08657543065239791,0.3274013104372402,25.534327526318023,7.435554838028205
0.8165769802891755,0.07227208090126504,0.13650881366661297,21.445414218163094,8.964789115059409
0.8155489847265903,0.08000915438616947,0.14319434942616474,21.22091025526946,8.090350280785309
0.8074398730903831,0.07515818915584135,0.2776316034502685,25.839862219017718,9.668163471881197
0.8032751593110531,0.07629682426831562,0.2759719655490217,25.705227276476553,9.508305521926808
0.8139697083169308,0.09126019033803069,0.19756449533505124,22.8490880924732,12.404908158357959
0.8208445174353186,0.08431896446661676,0.19343604087199248,23.119083809554603,11.482791490076075
0.79778626297117,0.0772392029501661,0.19758182506582322,24.65552318703577,10.45825315218937
0.8138507119409457,0.07690695154090602,0.2293393110799297,24.42299662454376,12.439724565218942
0.8281961829074385,0.08959100221291671,0.2535084013398292,23.806717554436567,11.019750529696344
0.7993305660988953,0.07839003442985665,0.2368565325797212,25.13660073818238,12.384994056297872
0.8065700262839981,0.08947332770669177,0.27470110542066145,24.947863183405907,11.70685264658843
0.818362838763337,0.0814186565264243,0.20089733187108913,23.38204269670298,10.624986490857404
0.8081640136777428,0.08838284177369338,0.3163754389665664,25.339647238767558,11.54231860081741
0.8039990593058539,0.08016845355110092,0.22087904452634258,24.279886854455697,9.580341656314332
0.8062284911677744,0.07551015380166268,0.1828314224495034,23.356687202779153,7.933755549745561
0.8207574311252528,0.07107135992304711,0.16276629595598618,22.525734693655238,14.912722920965019
0.8073210051507329,0.07904595066819851,0.20497975409868463,23.8729536508216,15.693881636788806
0.7978174116834842,0.08655609416789642,0.26519820755854084,25.331039170060095,12.9565297194405
0.8126984985292544,0.07557573814939406,0.2279041058324434,24.668710528435128,16.86074488703897
